id,track_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4c421yeHFDVIahnp6w5XP2,"Can't Wait - Live in Oslo, Norway - May 19, 2000","Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17 (Deluxe Edition)",0.443,0.52,1,-9.889,1,0.0478,0.626,2.15e-05,0.977,0.337,111.565,5
3ID1iI1XTwfiZTGSsDU8at,"Mississippi - Live in Washington, D.C. - November 15, 2001","Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17 (Deluxe Edition)",0.473,0.728,0,-9.169,1,0.0448,0.0842,0.00135,0.672,0.673,166.547,4
4CLwhtfCBrwzAIkFdQB5gg,"Highlands - Live in Newcastle, Australia - March 24, 2001","Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17 (Deluxe Edition)",0.663,0.512,0,-13.527,1,0.0355,0.787,0.000191,0.638,0.634,94.305,4
66mbAhGt94F7ok3nRemfrx,Dreamin' of You - Outtake from 'Time Out Of Mind' Sessions,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17 (Deluxe Edition)",0.619,0.686,4,-7.324,0,0.0244,0.521,0.000991,0.224,0.59,100.865,4
4Ig3bBnb87RH1eR8IkoU7C,"Red River Shore - Outtake from 'Time Out Of Mind' Sessions, Version 1","Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17 (Deluxe Edition)",0.375,0.431,0,-9.71,1,0.0327,0.685,0.0,0.135,0.252,180.35,4
6gMTmU4QiZLwRUblxAxzPL,Love Sick - 2022 Remix,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.443,0.44,11,-9.094,0,0.0303,0.614,0.000372,0.204,0.328,146.506,4
6QEmvsAYHNRZ5D7lyq6Nvf,Dirt Road Blues - 2022 Remix,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.592,0.933,7,-5.319,1,0.0477,0.0248,0.00225,0.193,0.622,98.33,4
3znrPyjDFQarWhbGloiGcl,Standing in the Doorway - 2022 Remix,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.493,0.462,4,-9.743,1,0.0324,0.762,0.00268,0.0699,0.186,97.433,3
6NBvMLFebdobFGfZdZwlxa,Million Miles - 2022 Remix,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.41,0.654,3,-7.793,0,0.0545,0.452,0.0,0.113,0.529,89.908,4
2Qmtpa0tu4QCcbLJpUy6Cc,Tryin' to Get to Heaven - 2022 Remix,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.508,0.589,3,-7.786,1,0.0266,0.791,0.000119,0.111,0.57,93.296,4
0Hl75AnW9G0lfS0Mb4MrBL,'Til I Fell in Love with You - 2022 Remix,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.485,0.839,5,-6.492,0,0.0665,0.397,0.00199,0.236,0.724,104.869,4
5PTbpcdh94A1jEUPtnwaoU,Not Dark Yet - 2022 Remix,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.531,0.561,4,-7.762,1,0.0262,0.429,0.00182,0.121,0.318,126.495,4
0itMcN6o19oe3IcnvyveK7,Cold Irons Bound - 2022 Remix,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.561,0.878,5,-6.628,0,0.0436,0.0104,0.0465,0.139,0.729,134.953,4
4AljFACEeava4ifVShBJSV,Make You Feel My Love - 2022 Remix,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.46,0.318,1,-8.966,1,0.0268,0.746,6.9e-05,0.0976,0.252,143.166,4
5IbDYwLmJDvk0FZ9Hs1bvR,Can't Wait - 2022 Remix,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.629,0.862,6,-6.423,1,0.0451,0.134,0.0293,0.197,0.646,141.821,4
3O6IP3GAJfHgEpO29NJIze,Highlands - 2022 Remix,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.62,0.503,11,-8.543,0,0.0338,0.793,7.84e-05,0.136,0.546,122.017,4
6EmdWTaN4455ZPfZqoc0pT,The Water Is Wide,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.394,0.2,2,-12.84,1,0.035,0.639,0.0121,0.0939,0.184,167.015,4
2cqAJ28Q5ThaP2TxPKOF3G,Red River Shore - Version 1,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.593,0.513,0,-8.975,1,0.0255,0.782,3.52e-06,0.113,0.36,91.758,4
0RyTGVM3KMrtaaJaogZXG1,Dirt Road Blues - Version 1,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.469,0.882,4,-5.684,1,0.047,0.108,0.000169,0.155,0.884,174.949,4
3cItCxf40n6fqDS99mQY0C,Love Sick - Version 1,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.412,0.385,2,-10.301,1,0.0395,0.64,0.0697,0.116,0.201,78.802,4
7HbtfmJHckCkkAsxbL1ILu,Tryin' to Get to Heaven - Version 2,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.613,0.587,3,-7.55,1,0.0235,0.669,0.0107,0.144,0.565,95.642,4
240O3MeuH6fT0SJhVeFGou,Make You Feel My Love - Take 1,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.487,0.195,1,-9.448,1,0.0337,0.814,0.0179,0.139,0.139,72.53,1
3HhoqAiG5RZSXIAeXpZLbE,Can't Wait - Version 1,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.523,0.74,11,-6.726,0,0.0447,0.0208,8.87e-05,0.0649,0.518,164.733,4
6JWHNd8QMxTvojYkmZtKGI,Mississippi - Version 2,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.539,0.758,4,-6.244,1,0.0362,0.282,1.05e-06,0.216,0.665,105.301,4
4gFGis3aGpo45CBMp7Jj8g,Standing in the Doorway - Version 2,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.541,0.592,4,-9.324,1,0.0272,0.2,0.00226,0.152,0.175,107.448,3
4tBwhmAibSxix5rKQ5zr4c,Not Dark Yet - Version 1,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.571,0.622,10,-9.204,1,0.025,0.229,0.297,0.181,0.461,150.445,4
6POJwxaWWOqB2b9n03JVIJ,Cold Irons Bound,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.606,0.833,10,-9.263,0,0.0615,0.0291,0.089,0.262,0.435,134.888,4
0v82OTmzLHEbIMHwK8SAdo,Highlands,"Fragments - Time Out of Mind Sessions (1996-1997): The Bootleg Series, Vol. 17",0.613,0.47,11,-8.954,0,0.031,0.775,0.0105,0.0984,0.541,129.963,4
476BsUN5YAHiukvFeVEE3y,Angelina - Shot of Love Outtake,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.573,0.435,1,-8.291,1,0.03,0.616,0.0,0.048,0.334,125.898,4
6PrNNiCMnSuFm3DvoRmQyv,Need a Woman - Rehearsal,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.587,0.781,9,-6.104,1,0.0381,0.0433,0.0,0.153,0.472,84.375,4
7sPhPWYsDucfHx187GGm4P,Let's Keep It Between Us - Rehearsal,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.375,0.401,3,-11.169,1,0.0536,0.244,1.58e-06,0.0863,0.389,180.276,3
4Uh0czIqPGfpZkpJBhGs9W,Price of Love - Shot of Love Outtake,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.618,0.861,2,-6.134,1,0.0781,0.0868,1.76e-05,0.0435,0.562,103.189,4
553fjqisPmtCQFE6BCYIie,Don't Ever Take Yourself Away - Shot of Love Outtake,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.818,0.466,0,-10.949,1,0.0414,0.0202,0.0,0.0611,0.685,134.525,4
33mRNYsRLf75DuzXTE77uv,Fur Slippers - Shot of Love Outtake,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.677,0.266,9,-11.259,1,0.0303,0.934,0.0027,0.143,0.548,80.602,4
20vwNovue4fUi07exBGNmg,"Yes Sir, No Sir - Shot of Love Outtake","Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.425,0.843,9,-7.892,0,0.0431,0.31,0.00672,0.498,0.73,118.061,4
6IpPWsJ6xapHxLQpecQmhu,Jokerman - Infidels Alternate Take,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.639,0.784,10,-6.63,1,0.0675,0.416,9.32e-06,0.133,0.752,134.793,4
5XMFICY91mum3XJ203npAn,Lord Protect My Child - Infidels Outtake,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.699,0.311,7,-10.118,1,0.0342,0.404,0.00169,0.0875,0.462,118.127,4
6FrStqcElUZ1b1dE1iCMqw,Blind Willie McTell - Take 5 - Infidels Outtake,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.514,0.444,1,-8.784,1,0.0389,0.647,2.1e-06,0.305,0.483,107.482,4
652YryzvyMG11WTrpB2CRj,Don't Fall Apart on Me Tonight (Version 2) - Infidels Alternate Take,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.48,0.613,0,-8.182,1,0.0446,0.248,1.7e-06,0.316,0.584,175.177,4
5IsFzJWi5tcXafkzuMBRY9,Neighborhood Bully - Infidels Alternate Take,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.75,0.909,9,-7.447,1,0.0422,0.139,0.0,0.101,0.939,126.655,4
2gi1dWhaKvFdBkMQxzLpjB,Too Late (Band Version) - Infidels Outtake,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.604,0.595,0,-8.283,1,0.0333,0.386,3.8e-06,0.129,0.683,82.448,4
3aU6BzEoLTDiiWMwrxzJ3t,Foot of Pride - Infidels Outtake,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.85,0.637,11,-8.716,1,0.0417,0.504,1.03e-05,0.0978,0.594,94.732,4
1EL8FVxwdwFXYXsztCFuV1,Sweetheart Like You - Infidels Alternate Take,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.537,0.334,1,-12.375,0,0.0338,0.654,3.72e-05,0.178,0.48,140.7,4
5oOZsKxRAgv3hV1CLMrBv6,Someone's Got a Hold of My Heart - Infidels Outtake,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.685,0.728,11,-7.286,1,0.0275,0.684,0.475,0.119,0.831,97.114,4
5PibiZEXY5aPXmM7hb9eP9,I and I - Infidels Alternate Take,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.627,0.663,7,-8.147,1,0.0873,0.148,0.0,0.143,0.457,90.585,4
5L92WtO5I8ReyaU0RdQD0m,Tell Me - Infidels Outtake,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.666,0.53,2,-8.181,1,0.0281,0.532,0.000139,0.195,0.705,113.354,4
7o7u34YF6MO1JJL1K6flGB,"Enough is Enough - Live from Slane Castle, Ireland","Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.346,0.872,7,-7.478,1,0.104,0.0292,7.19e-06,0.943,0.494,133.265,4
3Bgzu6YwIeWnA5YIT8WO6d,Tight Connection to My Heart (Has Anyone Seen My Love) - Empire Burlesque Alternate Mix,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.496,0.718,11,-7.897,1,0.0672,0.16,0.0,0.358,0.892,205.541,4
0AbbH779ryoFf4PiKyeWGm,Seeing the Real You at Last - Empire Burlesque Alternate Take,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.694,0.634,4,-9.15,1,0.0483,0.0233,7.39e-05,0.127,0.79,122.58,4
6pXcbnbWxsA5JeKbo3SiEJ,Emotionally Yours - Empire Burlesque Alternate Take,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.526,0.334,1,-12.6,1,0.0337,0.265,1.01e-05,0.28,0.287,146.767,4
7lrzAWNocwGI7CwismgauK,Clean Cut Kid - Empire Burlesque Alternate Take,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.407,0.902,9,-7.894,0,0.0764,0.0105,0.0,0.334,0.714,140.913,4
2mtFuEkmXvFFirYgkPZqGQ,New Danville Girl - Empire Burlesque Outtake,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.472,0.591,9,-8.661,1,0.0918,0.114,0.0,0.26,0.573,143.278,4
4t27kStlP3qBPAepTEedFV,Dark Eyes - Empire Burlesque Alternate Take,"Springtime in New York: The Bootleg Series, Vol. 16 / 1980-1985",0.425,0.166,7,-12.697,1,0.0355,0.828,0.0,0.0811,0.447,185.489,4
5AJT2Tk8mnDEnCtsikWVu2,I Contain Multitudes,Rough and Rowdy Ways,0.513,0.0816,0,-19.555,1,0.0782,0.934,0.000132,0.108,0.129,132.491,4
0JBFlDivbkrskU7oYnjdIU,False Prophet,Rough and Rowdy Ways,0.453,0.441,0,-12.408,1,0.0556,0.437,1.24e-05,0.147,0.657,78.039,4
3BQnez3qUm6hdKwxXly7Rw,My Own Version of You,Rough and Rowdy Ways,0.599,0.219,9,-19.148,1,0.316,0.886,0.000193,0.0891,0.214,170.841,3
5JqAHgYG2j9hwqCwKZpBUI,I've Made Up My Mind to Give Myself to You,Rough and Rowdy Ways,0.654,0.154,2,-19.006,1,0.0378,0.848,0.000116,0.11,0.331,134.909,3
2PqGXNc6kQp4iDRpi6SF5U,Black Rider,Rough and Rowdy Ways,0.421,0.115,2,-19.775,0,0.28,0.9,5.58e-05,0.11,0.0696,80.937,4
74mIBeHhMcIpiAej3nBgo4,Goodbye Jimmy Reed,Rough and Rowdy Ways,0.741,0.575,4,-12.431,0,0.0765,0.2,1.52e-06,0.172,0.883,100.004,4
0qI2XsEDWAw04eINOxqwOt,Mother of Muses,Rough and Rowdy Ways,0.461,0.104,2,-20.151,1,0.0624,0.887,0.000314,0.108,0.191,143.996,4
3hTrFDlGEyQGD30rFV4oeW,Crossing the Rubicon,Rough and Rowdy Ways,0.733,0.217,0,-16.811,1,0.0471,0.531,0.000338,0.0869,0.549,68.932,4
0EHVdmnOEIMNQydf0sW2a1,Key West (Philosopher Pirate),Rough and Rowdy Ways,0.434,0.188,9,-18.628,0,0.0433,0.843,0.000174,0.0919,0.115,138.77,4
1LfTvT9JPYuuZanwxLtZCr,Murder Most Foul,Rough and Rowdy Ways,0.393,0.172,0,-19.711,1,0.0413,0.827,0.00054,0.0899,0.102,106.844,4
2Qvk0G9HvOtsycOnK7fvLB,I Pity the Poor Immigrant - Take 4,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.633,0.306,2,-12.078,1,0.0354,0.627,1.2e-06,0.0502,0.926,126.35,4
4pMuZSy1C2FoJXLv73poP0,I Am a Lonesome Hobo - Take 4,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.629,0.345,4,-11.188,0,0.0322,0.583,3.77e-06,0.116,0.618,125.026,4
3GHqs9lItLiAHp1kFjULN9,To Be Alone with You - Take 1,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.655,0.636,5,-9.703,1,0.0492,0.486,2.46e-05,0.131,0.877,132.072,4
17vwypfiO0MOENOLqw0kpU,"Lay, Lady, Lay - Take 2","Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.522,0.275,11,-14.553,0,0.0313,0.805,0.0065,0.119,0.498,150.08,4
46gb7fjpnYkLFoFIWTQQVn,Tell Me That It Isn't True - Take 2,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.748,0.532,5,-12.566,1,0.0352,0.739,0.00533,0.11,0.731,127.298,4
6XPSO6H90stw5Wd2c66Xos,Country Pie - Take 2,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.702,0.723,9,-11.237,1,0.0325,0.449,0.0179,0.168,0.846,97.82,4
3XQcN8lRz5uGWnkMdo8NC5,I Still Miss Someone - Take 5,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.527,0.394,9,-14.653,1,0.0492,0.713,0.0224,0.0548,0.676,169.294,4
672PNEfhkICYooZ3IOPoWi,Matchbox - Take 1,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.395,0.645,10,-12.82,1,0.0755,0.584,0.000449,0.148,0.95,176.865,4
0CS4pwHml8LCSdVJ1gIKU3,Big River - Take 1,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.745,0.681,4,-12.97,1,0.0623,0.488,0.00222,0.173,0.859,108.827,4
3bM1p9F6b4btWTAO9IgXcb,Girl from the North Country - Rehearsal,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.507,0.0818,7,-22.694,1,0.0429,0.783,4.39e-05,0.308,0.333,126.064,4
5qJwIIlBhKafAfCnbJHvoY,Guess Things Happen That Way - Take 3,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.593,0.44,9,-14.566,1,0.0654,0.157,8e-05,0.111,0.69,84.41,4
3w5ecYEMUouguLjRh7CvsB,Wanted Man - Take 1,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.565,0.297,2,-16.682,1,0.045,0.512,0.0,0.12,0.45,79.506,4
54kJQb15wTK67vkFuOo663,Ring of Fire - Outtake,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.446,0.451,9,-12.815,1,0.0407,0.593,0.0517,0.14,0.76,161.534,4
5tjtcbyYUVjLsFBEpevxgR,East Virginia Blues (with Earl Scruggs) - Mono,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.505,0.37,2,-16.042,1,0.0322,0.681,0.000137,0.0816,0.889,95.278,4
4wZtl1YXpVfsostikIY6zT,All Along the Watchtower - Take 3,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",0.619,0.436,1,-11.923,0,0.0293,0.511,2.45e-05,0.0622,0.762,130.621,4
0gYHafy5UdwbIHPLyL0gYa,"Tonight I'll be Staying Here With You - S.I.R. Studio Rehearsals, New York, NY - October 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),0.636,0.313,10,-12.957,1,0.0344,0.676,7.1e-06,0.524,0.635,131.199,4
5QLlXEeEJwMbTCqb0TLbUF,"If You See Her, Say Hello - S.I.R. Studio Rehearsals, New York, NY - October 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),0.551,0.33,0,-15.225,1,0.0314,0.209,0.0,0.108,0.804,101.881,4
4IWLbLZ6oLvsJIuXBVQamN,"Easy and Slow - Seacrest Motel Rehearsals, Falmouth, MA - October 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),0.52,0.0864,7,-17.501,1,0.0409,0.642,1.95e-06,0.91,0.227,134.598,3
3P6aVIfUQaEqwfaJV5O3ct,"A Hard Rain's A-Gonna Fall - Live at Montreal Forum, Montreal, Quebec - December 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),0.336,0.91,9,-8.846,1,0.0841,0.306,3.64e-05,0.94,0.812,134.199,4
6vBNL1AbwqrM4lezscrBv0,"It Ain't Me, Babe - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Evening",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),0.465,0.695,0,-11.455,1,0.0384,0.395,6.65e-05,0.952,0.793,141.477,4
4LglcBs3BnKQ2KPf7v3txt,"The Lonesome Death of Hattie Carroll - Live at Montreal Forum, Montreal, Quebec - December 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),0.391,0.652,0,-11.669,1,0.0786,0.328,9.27e-06,0.983,0.866,183.165,3
3xHwiV7qeFejcYyKHF92uT,"I Dreamed I Saw St. Augustine - Live at Montreal Forum, Montreal, Quebec - December 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),0.61,0.63,0,-11.562,1,0.0395,0.336,5.08e-06,0.716,0.622,120.579,4
5wJJ5xEHviMEdicJ4ZTQ0P,"Isis - Live at Montreal Forum, Montreal, Quebec - December 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),0.433,0.782,2,-10.562,1,0.162,0.37,3.38e-05,0.835,0.875,130.646,4
3sjdNqUZTP5WAJOzuuci0s,"Romance In Durango - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Afternoon",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),0.434,0.516,0,-12.492,1,0.0581,0.606,0.0,0.976,0.747,101.416,4
3tydlYMRrQPki1X97cfvJ5,"Hurricane - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Evening",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),0.477,0.742,9,-13.244,0,0.155,0.264,0.0,0.689,0.766,148.075,4
31cHZD4RFmM9NyOWdDXxdR,"Tangled Up in Blue - Take 3, Remake 3","More Blood, More Tracks: The Bootleg Series, Vol. 14 (Sampler)",0.513,0.329,9,-14.701,1,0.0327,0.336,2.2e-06,0.221,0.526,83.659,4
6cLewsHaYRcexjUMJapSdR,"If You See Her, Say Hello - Take 1","More Blood, More Tracks: The Bootleg Series, Vol. 14 (Sampler)",0.557,0.288,2,-11.91,1,0.0358,0.728,0.0,0.102,0.185,126.771,4
4TGJgdEPwUcBxO8nzCjR2i,Up to Me - Take 1,"More Blood, More Tracks: The Bootleg Series, Vol. 14 (Sampler)",0.487,0.411,4,-11.884,1,0.0554,0.65,0.0,0.169,0.586,101.734,4
5gjvf09deC1MWxW7zkjgfh,You're Gonna Make Me Lonesome When You Go - Take 5,"More Blood, More Tracks: The Bootleg Series, Vol. 14 (Sampler)",0.464,0.343,7,-12.324,1,0.0378,0.614,0.0127,0.125,0.424,131.051,4
44YGapY6fh3jpwoZC4OUZh,"Lily, Rosemary and the Jack of Hearts - Take 2","More Blood, More Tracks: The Bootleg Series, Vol. 14 (Sampler)",0.545,0.362,4,-11.828,1,0.0508,0.716,0.0,0.0937,0.485,110.701,4
5ulUy5wEr3xNP9jyEmHKbI,You're a Big Girl Now - Take 2,"More Blood, More Tracks: The Bootleg Series, Vol. 14 (Sampler)",0.427,0.219,4,-14.286,1,0.0411,0.794,2.68e-05,0.111,0.242,146.633,4
3Rua6P68657IZDABJ28Dr1,Shelter from the Storm - Take 1,"More Blood, More Tracks: The Bootleg Series, Vol. 14 (Sampler)",0.456,0.396,4,-13.387,1,0.0361,0.343,0.000152,0.129,0.74,108.229,4
1mz3h0Jg5COqXt9sTqAjFJ,Call Letter Blues - Take 1,"More Blood, More Tracks: The Bootleg Series, Vol. 14 (Sampler)",0.498,0.467,9,-11.706,1,0.033,0.346,3.97e-06,0.0851,0.839,180.699,4
6fDaBuGwtvwWU8z0glEctO,Simple Twist of Fate - Take 3A,"More Blood, More Tracks: The Bootleg Series, Vol. 14 (Sampler)",0.646,0.261,9,-15.689,1,0.0373,0.639,5.18e-05,0.0943,0.36,135.002,4
6X71GYAOP6lPwKIW8CiaJU,Idiot Wind - Take 6,"More Blood, More Tracks: The Bootleg Series, Vol. 14 (Sampler)",0.446,0.273,4,-13.303,1,0.0428,0.57,0.0,0.152,0.426,85.43,4
0pSNQD1y5y10cDvbPv2Wtm,"Slow Train - Live at the Warfield Theatre, San Francisco, CA - November 16, 1979","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.476,0.703,2,-9.583,0,0.0735,0.505,0.0,0.619,0.833,174.623,4
1iLYiIk0GFfgat9FYYBhLD,"Gotta Serve Somebody - Live at the Warfield Theatre, San Francisco, CA - November 15, 1979","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.514,0.797,2,-8.892,0,0.0378,0.314,0.0,0.827,0.821,82.587,4
0bWMUm6vHbD5ZpcnC7B8Qu,"I Believe In You - Live at the Stanley Theatre, Pittsburgh, PA - May 16, 1980","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.483,0.434,9,-13.102,1,0.0373,0.68,3.71e-05,0.273,0.381,135.609,4
6LlmhWPHvXgIXQjkdTgzDB,"When You Gonna Wake Up? - Live at Drammenshallen, Drammen, Norway - July 9, 1981","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.408,0.529,9,-12.268,0,0.0787,0.707,4.42e-06,0.706,0.4,137.662,4
5A2qRqMTPKrz5ef6MEJNoy,"When He Returns - Live at Kiva Auditorium, Albuquerque, NM - December 5, 1979","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.384,0.118,9,-17.199,1,0.0454,0.922,0.0,0.978,0.213,176.143,3
7iX9kMJa7kvQ4t14hgycAn,"Man Gave Names to All the Animals - Live at Paramount Theatre, Portland, OR - January 16, 1980","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.552,0.462,11,-15.917,0,0.0519,0.823,0.00114,0.789,0.793,163.589,4
7uuPBJoBhA353rQefPdh4U,"Precious Angel - Live at the Warfield Theatre, San Francisco, CA - November 16, 1979","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.608,0.626,4,-11.788,1,0.0375,0.316,0.0,0.476,0.742,141.708,4
1JCgdXltb6t5FRTrsTujwb,"Covenant Woman - Live at the Civic Auditorium, Santa Monica, CA - November 20, 1979","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.578,0.244,2,-17.406,0,0.0383,0.747,0.0129,0.603,0.479,137.039,4
1mepHmQiZx0UNxsEEjdQ0y,"Gonna Change My Way of Thinking - Live at the Orpheum Theater, Memphis, TN - January 31, 1980","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.611,0.79,2,-8.086,1,0.0562,0.532,0.000657,0.682,0.869,112.24,4
271AgVYnX5nsGKYM1S3wH4,"Do Right to Me Baby (Do Unto Others) - Live at the Uptown Theatre, Kansas City, MO - January 28, 1980","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.577,0.543,4,-12.015,1,0.0358,0.659,0.000125,0.439,0.558,81.981,4
4kjaXglf26Vku5UJzLVOWZ,"Solid Rock - Live at Golden Hall, San Diego, CA - November 27, 1979","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.512,0.878,9,-9.894,1,0.101,0.0955,0.000184,0.986,0.318,107.169,4
1jzDM6sfisy1hVuiwB4Vr2,"What Can I Do for You? - Live at Golden Hall, San Diego, CA - November 27, 1979","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",0.612,0.328,3,-12.373,1,0.0383,0.775,9.01e-05,0.962,0.48,116.48,4
